amount,hour_of_day,recent_transaction_count,velocity_1h,previous_chargebacks,failed_transaction_count,is_new_device,is_new_ip,distance_from_home,device_account_count,ip_account_count,avg_user_amount,is_fraud
115.78,22,13,7,3,3,0,1,108.4,7,7,29.46,1
28.69,8,3,1,0,0,0,1,198.4,0,4,32.04,0
18.34,21,6,1,1,0,0,0,11.2,2,1,13.79,0
10.71,17,3,3,0,0,0,0,27.2,1,0,7.97,0
19.76,19,3,1,0,0,1,0,49.6,1,0,56.19,0
16.93,9,1,3,0,0,0,0,19.2,0,1,15.12,0
167.27,15,1,0,0,0,0,0,30.7,1,2,20.27,0
13.15,14,3,2,0,0,0,0,26.8,1,2,20.24,0
37.11,19,2,1,0,0,0,0,20.8,1,0,26.41,0
33.16,11,3,0,1,0,0,0,8.8,0,1,31.37,0
43.2,20,0,1,0,1,1,0,50.6,2,3,8.18,0
18.26,10,3,1,0,0,0,0,7.8,1,0,52.37,0
19.37,18,4,1,0,1,0,0,61.4,2,2,16.41,0
9.92,13,3,1,0,0,0,0,40.0,0,3,19.77,0
18.6,17,1,2,0,1,0,0,102.7,1,2,5.99,0
25.8,15,0,2,0,0,1,0,66.8,1,2,62.63,0
43.8,9,3,1,0,0,0,0,53.6,0,1,28.27,0
2.25,15,0,1,0,0,0,0,17.0,3,5,48.43,0
28.15,11,1,0,0,1,0,0,98.2,1,0,23.78,0
21.76,10,0,1,0,1,0,0,146.6,0,2,15.72,0
30.36,11,2,0,0,1,0,0,88.9,0,2,36.63,0
66.83,14,5,0,0,1,0,0,4.9,2,0,25.76,0
28.04,17,3,1,0,0,0,0,53.2,0,1,7.22,0
43.83,8,0,1,0,0,0,0,105.4,0,2,26.3,0
18.6,20,1,1,0,0,0,0,18.9,1,4,11.95,0
112.46,14,0,3,0,0,0,0,11.3,0,0,69.74,0
74.48,15,3,0,0,2,0,0,29.8,1,3,76.45,0
49.68,14,3,2,0,0,0,0,11.5,1,0,53.42,0
9.91,10,4,0,0,0,0,0,183.4,1,3,51.02,0
38.55,17,2,0,0,0,0,0,10.9,0,0,19.54,0
15.73,16,2,3,0,0,0,0,12.6,2,1,25.66,0
11.38,11,3,1,0,0,0,0,16.7,1,3,23.63,0
194.26,8,8,6,0,2,0,0,67.8,1,3,26.53,0
47.72,11,3,2,0,1,0,0,22.4,1,2,52.32,0
9.24,19,2,1,0,0,0,0,94.4,1,2,125.63,0
77.08,9,2,1,0,1,0,0,12.5,2,2,7.45,0
26.28,16,0,1,0,0,0,0,26.6,0,2,81.93,0
84.67,13,1,0,0,0,0,0,14.0,1,3,51.71,0
10.25,21,5,3,0,2,1,1,140.5,5,4,111.56,0
19.0,20,1,1,0,0,0,0,33.4,0,0,14.69,0
84.46,22,5,3,0,5,1,0,351.6,4,3,12.66,0
36.38,12,4,2,0,0,0,0,90.4,0,2,39.34,0
18.51,19,4,3,0,0,1,0,36.3,3,2,22.51,0
44.66,18,1,3,0,0,0,0,48.2,1,3,67.76,0
9.78,10,6,0,1,0,1,0,95.7,1,0,21.91,0
22.7,20,1,1,0,0,0,0,46.2,0,1,16.41,0
8.31,20,1,0,1,0,0,0,59.8,0,2,39.5,0
31.37,3,8,8,0,3,1,1,228.9,9,5,91.85,1
8.86,14,0,1,0,0,0,0,28.7,2,2,25.82,0
294.34,19,3,5,1,3,0,1,148.2,6,5,108.5,0
13.43,20,2,0,0,0,0,0,21.6,1,2,28.97,0
7.06,11,2,0,0,0,0,0,27.0,2,2,11.13,0
21.73,9,0,2,0,0,0,0,26.3,1,3,22.09,0
70.51,18,0,1,0,0,0,0,14.2,0,0,41.45,0
24.41,10,3,2,0,0,0,0,44.8,2,0,63.17,0
56.08,11,4,1,0,0,0,0,87.4,2,0,5.84,0
11.31,21,0,0,0,0,0,0,42.6,1,1,25.78,0
31.58,16,1,1,0,0,0,0,7.8,1,3,35.04,0
14.44,8,2,3,0,0,0,0,0.3,1,0,18.79,0
44.26,19,2,2,0,1,0,1,42.8,2,2,29.94,0
9.71,9,1,0,0,0,0,0,19.9,0,0,67.41,0
33.28,9,0,0,0,1,1,0,8.8,2,0,99.37,0
19.23,20,4,2,0,0,0,1,150.9,2,2,11.99,0
12.66,20,1,1,0,0,0,0,78.8,1,1,2.48,0
8.38,17,2,1,0,1,0,0,25.7,0,3,14.36,0
29.65,13,3,2,0,0,0,0,119.7,1,0,24.16,0
27.68,16,0,0,0,1,0,0,18.3,4,0,22.55,0
47.25,16,7,5,1,2,0,0,248.2,5,7,27.92,1
14.9,20,2,3,0,0,0,0,14.0,4,2,51.1,0
45.48,9,2,0,0,0,0,0,69.7,2,0,56.61,0
54.16,15,9,3,0,4,0,0,433.0,0,2,65.38,0
47.3,19,1,2,0,0,0,0,60.0,2,2,20.72,0
237.14,8,1,1,0,0,0,0,23.1,1,1,16.61,0
36.5,12,2,1,0,1,0,0,111.1,3,3,57.58,0
14.06,9,2,0,0,2,0,0,9.5,1,0,19.67,0
15.77,19,1,2,0,0,0,0,94.4,1,1,68.73,0
48.62,17,4,0,0,1,0,0,278.0,1,4,31.78,0
54.29,11,1,3,0,1,0,0,76.2,3,2,67.4,0
49.36,19,1,0,0,0,0,0,9.8,1,1,20.25,0
23.27,8,0,2,0,0,0,0,25.0,1,1,6.3,0
25.3,9,1,2,0,0,0,0,0.9,2,3,6.15,0
6.14,17,2,1,0,0,0,0,216.8,1,2,55.49,0
69.46,12,2,1,0,0,0,0,43.7,0,1,86.8,0
114.77,17,1,0,0,0,0,0,13.4,1,0,50.7,0
16.34,12,2,1,0,1,0,0,237.1,0,2,51.17,0
10.34,21,1,2,0,0,0,0,53.0,2,0,48.88,0
20.67,13,4,2,0,0,0,0,51.3,1,1,35.11,0
29.0,10,0,2,0,0,0,0,11.8,1,4,15.48,0
21.83,16,3,2,0,1,0,0,202.1,0,1,37.99,0
33.44,16,2,2,0,0,0,0,19.4,2,1,6.87,0
27.44,13,6,1,0,0,0,0,20.3,2,1,3.49,0
30.05,8,3,2,0,0,0,0,38.4,1,0,5.96,0
21.58,18,3,1,1,0,0,0,145.6,0,2,8.62,0
29.34,19,3,1,0,1,0,0,6.5,0,1,14.8,0
280.74,0,12,4,2,2,0,1,96.4,6,8,27.41,1
12.54,13,3,0,0,0,0,0,100.0,0,2,25.79,0
6.9,20,0,0,0,1,0,0,43.7,1,0,8.42,0
49.8,13,1,0,0,0,0,0,76.4,1,2,51.58,0
30.87,17,3,1,0,1,0,0,19.1,1,2,27.54,0
23.29,14,6,4,0,5,0,1,41.7,2,2,15.97,0
27.5,10,7,1,0,1,0,0,108.0,0,0,10.69,0
69.23,13,0,2,0,0,0,0,40.2,2,2,8.13,0
7.59,9,1,0,0,0,0,0,18.8,2,6,19.3,0
10.67,13,1,1,0,1,0,0,58.6,3,4,35.46,0
42.9,15,2,2,0,0,0,0,20.5,1,0,10.47,0
23.51,12,2,1,0,0,0,0,15.4,2,1,57.1,0
32.24,18,0,0,1,1,0,0,18.2,2,0,44.08,0
32.74,17,3,1,0,0,1,0,21.4,0,1,23.07,0
9.27,15,1,4,0,0,0,0,55.7,4,1,32.82,0
72.99,14,2,1,0,0,0,0,24.3,0,3,9.26,0
68.32,20,6,1,0,1,0,0,55.9,1,0,24.98,0
19.0,19,4,0,0,0,0,0,102.1,0,1,30.73,0
19.76,19,3,1,0,1,0,0,16.0,3,2,16.09,0
36.78,8,1,1,0,1,0,0,30.1,4,3,14.06,0
22.37,14,2,0,0,0,0,0,63.3,2,1,30.62,0
50.13,20,2,0,0,0,0,0,119.8,1,1,7.84,0
15.83,14,1,1,0,2,0,0,3.9,4,1,23.92,0
130.48,10,3,0,0,0,0,0,25.4,2,0,35.9,0
7.7,20,1,1,0,0,0,0,95.4,2,0,11.89,0
63.37,18,3,0,0,0,0,0,35.0,2,4,62.58,0
67.91,11,2,0,0,0,0,0,64.1,2,0,8.7,0
37.26,18,4,1,0,1,0,0,59.8,1,0,16.13,0
7.75,20,3,0,0,0,0,0,8.3,0,1,6.83,0
41.64,17,2,2,0,0,0,0,29.4,1,0,8.82,0
13.29,18,2,2,0,1,0,0,72.7,0,0,11.9,0
25.05,18,3,1,0,1,0,0,4.4,2,2,56.32,0
25.86,20,0,2,0,0,0,1,9.0,1,1,13.65,0
91.04,12,1,1,0,1,0,0,101.8,2,2,46.28,0
33.94,15,2,0,0,0,0,0,19.5,2,1,46.77,0
12.22,18,1,0,0,1,0,0,75.7,2,2,2.06,0
8.55,19,2,1,0,0,0,0,7.8,1,3,18.26,0
32.22,12,1,0,0,0,0,0,53.4,1,1,32.79,0
14.81,21,2,0,0,0,0,0,25.5,2,0,21.92,0
20.8,21,2,3,0,1,0,0,65.5,3,1,30.15,0
43.72,11,3,0,0,0,0,0,16.1,2,1,22.5,0
16.37,16,1,1,0,0,0,0,81.4,2,3,171.79,0
8.67,17,1,0,0,0,0,1,67.1,1,0,14.9,0
104.99,17,4,6,0,4,0,1,59.4,2,5,60.13,0
52.62,3,5,6,0,2,0,0,168.0,1,3,28.91,0
172.09,13,2,2,0,0,0,0,179.3,2,1,52.29,0
18.08,11,0,0,0,1,0,0,11.1,0,2,17.12,0
31.47,10,2,0,0,0,0,0,6.6,3,3,34.77,0
28.43,16,2,3,0,0,0,1,35.4,1,1,14.16,0
30.31,11,0,2,0,0,0,0,30.6,0,0,58.88,0
12.8,12,2,1,0,0,0,0,30.6,1,1,149.08,0
126.11,6,4,6,0,4,0,0,472.5,1,5,129.67,0
27.83,20,3,0,0,0,0,0,65.2,4,1,97.37,0
7.53,19,1,0,0,0,0,0,3.1,2,1,30.45,0
1.41,15,1,3,1,0,0,0,84.2,0,1,49.76,0
29.95,8,1,1,0,0,0,0,23.2,1,0,238.19,0
128.33,9,3,1,0,0,0,0,73.7,3,1,20.44,0
20.65,19,1,2,0,0,0,0,20.1,1,1,3.76,0
78.59,18,2,1,0,0,0,0,1.4,0,0,10.59,0
26.52,15,3,0,0,0,0,0,47.0,1,0,68.87,0
125.8,9,1,2,0,0,0,0,121.8,1,1,13.14,0
2.78,8,2,2,0,0,0,0,45.5,0,0,76.05,0
21.02,20,2,0,0,0,0,0,14.6,1,3,13.98,0
33.39,21,2,2,0,0,0,0,12.1,2,2,48.87,0
41.11,21,3,2,0,1,0,0,1.8,0,3,11.85,0
9.9,17,4,2,0,1,0,0,4.0,3,3,6.97,0
8.34,14,3,1,0,0,0,0,30.5,0,4,62.13,0
17.01,10,2,1,0,0,0,0,71.7,0,0,49.46,0
151.82,9,0,1,0,1,0,0,46.5,0,1,6.91,0
8.69,11,2,1,0,0,0,0,105.7,1,1,26.4,0
74.81,16,3,0,0,0,0,0,16.2,2,4,12.62,0
99.9,17,0,2,0,0,0,0,76.5,2,1,37.9,0
9.43,18,2,1,0,0,0,0,61.3,0,2,20.77,0
284.93,4,6,4,1,5,1,0,1722.6,2,5,37.38,1
15.84,18,4,0,0,0,0,0,11.1,0,1,15.16,0
43.49,14,4,2,0,0,0,0,12.0,0,5,39.47,0
9.6,12,0,1,1,0,0,0,45.3,1,3,20.24,0
48.71,22,1,3,0,2,0,0,101.4,5,3,23.49,0
63.65,19,1,1,0,2,0,0,27.9,3,2,9.46,0
13.01,17,1,2,0,0,0,0,40.8,3,1,63.66,0
60.32,11,1,0,0,0,0,1,41.6,1,3,58.72,0
441.04,10,3,1,0,1,1,1,172.0,2,3,15.58,0
228.23,11,2,1,0,0,0,0,102.4,2,4,72.1,0
9.91,20,2,2,0,0,0,0,156.0,0,0,14.71,0
15.2,9,3,2,0,2,0,0,24.6,1,0,11.67,0
5.02,9,2,1,0,0,0,0,18.9,1,4,17.69,0
88.91,11,1,0,0,0,0,0,23.1,2,1,8.53,0
14.2,10,4,0,0,1,0,1,30.6,1,3,38.5,0
36.82,12,3,2,0,0,0,0,96.6,0,4,34.35,0
3.0,20,0,0,0,0,0,0,16.0,0,2,27.7,0
23.58,8,0,2,0,0,0,0,11.5,2,0,41.98,0
13.2,8,0,3,0,0,0,0,42.4,0,1,45.67,0
32.8,17,3,1,0,0,0,0,41.4,3,0,9.15,0
77.98,9,1,0,0,1,0,0,96.6,2,1,16.68,0
12.88,18,2,0,0,1,0,0,9.5,0,2,8.96,0
145.61,11,1,0,0,0,0,0,0.6,2,0,20.19,0
87.64,9,5,1,0,0,0,0,41.2,1,1,6.27,0
9.48,19,1,4,0,0,0,0,76.3,1,2,30.33,0
7.35,17,1,0,0,0,0,0,77.4,0,1,68.82,0
42.91,15,4,2,0,1,0,0,48.8,1,2,10.68,0
8.24,14,1,3,0,2,0,0,91.5,2,0,31.34,0
8.9,17,1,0,0,0,0,0,8.4,0,1,34.41,0
14.56,10,4,1,0,1,1,0,16.4,0,2,11.08,0
48.8,16,0,0,0,0,0,0,31.1,1,1,15.13,0
93.37,5,12,5,0,1,0,1,10.0,2,1,59.17,0
50.82,13,2,1,0,2,0,0,71.4,1,3,24.48,0
28.91,12,2,1,0,0,0,0,25.1,0,2,18.28,0
12.83,17,0,2,0,0,0,0,14.5,1,0,30.08,0
26.05,16,1,0,0,0,0,0,81.7,1,1,115.28,0
183.74,12,2,1,0,0,0,0,29.6,0,1,2.64,0
5.29,16,5,0,0,1,0,0,113.6,2,1,184.92,0
99.8,20,2,0,0,0,0,0,9.5,5,2,63.67,0
32.55,9,1,1,0,0,0,0,35.2,2,4,14.43,0
31.63,9,1,0,0,0,0,0,25.5,1,1,50.44,0
54.36,12,1,2,0,0,0,0,74.6,2,1,22.48,0
18.01,19,2,0,0,0,0,0,143.3,1,4,50.04,0
39.91,17,1,1,0,0,0,0,22.2,1,0,55.11,0
13.22,19,3,1,0,0,0,0,32.3,2,1,35.08,0
2.2,9,2,0,0,1,0,0,13.7,2,0,60.67,0
7.54,19,3,0,0,0,0,0,148.2,2,3,16.1,0
13.22,14,1,1,0,1,0,0,81.9,1,2,13.39,0
3.96,11,0,0,0,0,0,0,14.0,1,1,21.5,0
15.49,20,2,0,0,1,0,0,14.9,1,2,7.92,0
18.32,10,4,0,0,0,0,0,14.2,1,1,3.98,0
11.96,11,2,0,0,1,0,0,1.3,0,3,24.91,0
16.14,19,1,3,0,1,0,0,1.5,0,3,9.93,0
238.47,14,1,0,1,1,0,0,83.8,1,2,28.68,0
27.44,11,1,0,0,0,0,0,31.2,0,1,7.11,0
67.1,11,0,1,0,0,0,1,39.6,1,1,2.55,0
5.21,18,2,0,0,0,0,0,0.3,0,1,27.21,0
70.76,19,5,8,1,1,1,0,109.9,4,3,51.37,0
15.78,10,3,3,0,0,0,0,38.0,0,2,38.18,0
19.93,14,2,0,0,0,0,0,4.1,2,2,82.5,0
83.56,11,3,2,0,0,0,0,48.7,1,2,9.92,0
20.1,19,2,0,0,0,0,0,103.8,2,1,28.65,0
24.26,19,0,1,0,1,0,0,68.0,2,0,24.72,0
63.99,16,1,0,0,1,1,0,8.7,1,2,58.61,0
126.36,21,1,1,0,0,0,0,18.7,0,1,4.55,0
18.22,13,2,2,1,0,0,0,49.9,3,3,82.06,0
11.59,18,8,2,0,2,0,0,14.7,1,2,23.91,0
75.01,1,7,7,0,2,0,0,13.0,7,2,9.27,0
51.7,12,0,2,0,1,0,0,12.9,0,0,2.58,0
20.8,8,2,1,0,0,0,0,8.2,1,0,19.69,0
53.59,18,3,1,0,1,0,0,107.4,0,0,16.13,0
20.91,12,1,2,0,0,0,0,172.2,0,2,8.39,0
20.74,19,0,0,0,1,0,0,37.9,1,1,20.06,0
65.57,18,3,2,0,0,0,0,92.7,1,0,19.92,0
111.19,6,6,2,0,3,0,1,21.5,2,6,124.36,0
19.83,10,2,1,0,1,0,0,7.4,2,0,51.88,0
6.88,10,3,1,0,1,0,0,106.0,0,1,24.31,0
32.83,18,1,0,0,0,0,0,11.1,2,1,62.64,0
108.75,21,2,1,0,0,0,0,5.9,2,0,78.94,0
67.91,17,3,1,0,0,0,0,33.1,6,2,16.15,0
24.5,17,1,1,0,2,0,0,4.3,1,1,12.47,0
47.48,19,1,3,0,0,0,0,9.8,2,2,12.26,0
195.63,11,2,1,1,0,0,0,9.0,0,1,52.54,0
6.34,18,5,0,0,0,0,0,25.8,0,0,129.72,0
70.31,16,1,0,0,1,0,0,169.1,1,4,41.3,0
30.76,8,2,0,0,1,0,0,75.2,0,0,7.35,0
38.69,13,2,0,0,0,0,0,44.2,1,0,8.67,0
17.61,15,0,0,0,0,0,0,121.8,1,0,18.68,0
17.91,9,3,1,0,0,0,0,1.0,2,2,21.03,0
19.15,21,4,2,0,0,0,0,13.1,1,2,39.74,0
33.11,18,7,3,1,3,0,0,328.6,2,0,25.18,0
32.25,15,2,1,0,1,0,0,45.9,1,1,64.15,0
10.31,15,3,1,0,1,0,0,47.6,0,2,8.54,0
33.5,17,1,0,0,0,0,0,19.9,1,3,20.01,0
79.42,11,1,0,0,0,0,0,21.0,3,1,37.56,0
179.24,15,5,2,0,0,0,0,50.8,4,1,54.93,0
5.18,12,0,1,0,0,0,0,21.7,2,1,99.75,0
16.79,12,2,1,0,1,0,0,90.1,3,2,32.91,0
27.6,15,1,2,0,0,0,0,17.0,0,0,18.12,0
21.91,16,4,2,0,0,0,0,74.9,0,1,22.86,0
59.51,15,1,1,0,0,0,0,146.6,0,1,7.42,0
3.41,16,1,1,0,0,0,0,17.0,1,2,16.28,0
66.73,13,6,0,0,0,0,0,49.7,1,2,13.79,0
23.56,16,4,1,1,1,0,0,13.4,1,2,18.38,0
46.74,10,2,2,0,1,0,0,37.1,0,4,17.8,0
30.9,13,3,2,0,0,0,0,101.0,0,2,54.65,0
41.72,21,1,0,0,0,1,0,16.9,3,4,193.57,0
38.11,16,1,0,0,1,0,0,40.1,2,4,56.16,0
31.16,15,3,1,0,1,1,0,27.7,0,3,19.0,0
10.38,15,1,1,0,0,0,0,44.0,0,0,29.2,0
131.81,10,1,1,0,0,0,0,60.9,1,0,76.64,0
7.45,13,1,2,0,1,0,0,12.3,2,1,39.68,0
9.83,15,2,1,0,0,0,1,72.8,0,0,40.45,0
27.01,9,0,1,0,0,0,0,32.8,0,0,16.99,0
23.84,14,0,2,0,0,0,0,17.6,0,1,15.98,0
82.18,18,3,0,0,0,0,0,2.5,0,0,41.85,0
7.32,19,2,3,0,0,0,0,29.7,1,0,12.55,0
19.81,12,2,0,0,1,0,0,87.6,1,1,11.15,0
11.99,20,4,0,0,0,0,0,17.8,1,3,19.18,0
11.58,9,5,2,0,0,0,0,102.1,2,2,57.73,0
23.34,16,5,5,0,3,0,0,34.0,3,4,4.75,0
6.89,9,5,2,0,0,1,0,90.6,3,2,6.88,0
11.31,12,2,0,0,1,0,0,44.0,0,2,67.14,0
69.97,18,3,1,0,0,0,0,13.6,1,1,6.42,0
10.97,0,5,6,0,3,0,0,112.6,2,3,33.21,0
53.53,15,0,1,0,1,0,0,57.3,0,1,31.64,0
63.61,14,3,0,1,1,0,0,27.7,2,0,33.22,0
8.06,8,2,2,0,0,0,0,97.9,2,0,24.2,0
8.95,9,1,3,0,0,1,0,88.9,1,2,74.27,0
400.84,18,7,2,1,1,0,0,211.4,1,4,12.91,0
11.38,14,2,1,0,1,0,0,44.1,0,2,3.19,0
10.55,21,6,0,0,0,0,1,24.4,0,3,51.35,0
27.75,21,3,1,0,2,0,0,35.0,1,0,4.45,0
41.02,18,2,0,0,0,0,1,11.7,3,0,114.34,0
11.09,17,1,1,0,0,0,0,30.3,1,2,6.85,0
11.12,9,0,0,0,0,0,0,31.5,1,1,61.93,0
110.08,15,3,2,0,1,0,0,9.0,1,2,26.65,0
24.64,10,3,0,0,0,0,0,60.0,0,2,24.66,0
16.7,14,1,0,0,1,0,0,20.0,0,2,3.44,0
58.9,22,4,7,1,5,0,1,395.6,2,4,35.72,0
21.33,13,1,1,0,1,0,0,0.5,2,0,44.62,0
30.18,17,2,1,0,0,1,0,59.6,2,1,3.67,0
18.48,10,2,0,0,0,0,0,6.0,1,0,18.5,0
72.43,16,4,2,0,1,0,0,18.8,1,2,8.22,0
9.75,18,1,3,0,0,0,0,7.0,1,1,78.29,0
47.41,13,5,5,0,1,0,1,426.3,2,7,26.47,0
4.38,11,0,2,0,0,0,0,7.6,1,2,27.59,0
35.79,18,4,1,0,2,0,0,0.7,3,0,66.8,0
39.4,13,1,2,0,0,0,0,105.8,1,1,77.45,0
83.81,8,2,1,0,0,0,0,64.5,3,2,52.37,0
37.62,15,2,0,0,1,0,0,25.4,2,1,15.49,0
7.02,13,3,2,0,0,0,0,123.1,2,2,6.92,0
9.92,14,1,0,0,1,0,0,24.5,3,0,25.94,0
16.98,21,5,1,0,1,0,0,19.4,0,2,3.66,0
17.2,19,1,2,0,0,1,0,10.2,2,1,80.25,0
88.62,13,4,1,0,0,0,0,17.6,3,2,25.33,0
21.5,10,0,1,0,0,0,0,18.1,2,1,20.31,0
18.94,9,1,1,0,0,0,0,48.8,2,4,31.46,0
44.67,14,6,8,0,4,0,1,289.0,2,4,29.69,1
12.23,15,4,2,0,1,0,0,56.8,3,2,23.6,0
19.12,17,1,1,0,0,0,0,125.0,2,2,27.37,0
68.66,10,3,1,0,0,0,0,74.2,0,2,9.77,0
11.91,10,2,3,0,0,0,0,76.2,1,1,37.95,0
59.19,16,3,0,0,0,0,0,28.1,0,1,38.57,0
14.37,12,4,1,1,1,0,0,21.2,2,2,233.99,0
22.72,12,3,1,0,0,1,0,76.6,3,0,29.24,0
5.63,16,3,2,0,0,0,0,11.8,0,0,68.37,0
1297.19,4,7,1,2,0,1,1,198.4,3,1,22.85,0
24.04,11,2,3,0,0,0,0,18.2,0,2,10.09,0
17.86,18,4,1,0,1,0,0,8.5,1,1,104.06,0
40.94,15,1,4,0,0,0,0,81.8,1,1,37.74,0
42.57,12,0,0,0,0,0,0,161.4,1,1,19.97,0
19.96,11,0,0,0,0,0,0,3.4,2,0,18.53,0
33.16,14,1,0,0,0,0,0,58.2,4,2,143.35,0
10.79,9,0,1,0,1,0,0,0.1,1,1,37.02,0
210.8,15,0,2,0,0,0,0,10.8,2,3,52.6,0
3.97,15,0,5,0,0,1,0,21.1,2,1,13.04,0
28.3,13,2,2,0,0,0,0,47.6,2,0,29.51,0
11.97,17,0,2,0,1,0,0,42.6,2,3,21.66,0
18.88,14,3,2,0,0,0,1,12.7,3,2,61.64,0
48.15,11,1,1,0,0,0,0,67.8,2,2,20.09,0
32.72,18,1,3,0,0,0,0,61.4,1,2,8.43,0
24.42,14,1,0,0,0,0,0,46.6,0,0,18.54,0
14.41,9,2,2,1,1,0,0,64.4,0,1,26.98,0
4.61,9,1,1,0,0,0,0,127.7,1,1,35.12,0
27.46,15,3,1,0,0,0,0,59.5,0,0,13.36,0
21.8,10,1,1,0,0,0,0,12.2,2,2,10.96,0
18.88,15,3,0,0,0,0,0,6.5,2,1,32.16,0
133.4,11,2,0,0,0,0,0,91.1,1,0,69.87,0
97.55,13,5,1,0,0,1,0,44.0,0,2,13.96,0
27.08,13,2,1,0,0,0,0,114.8,2,1,88.23,0
21.43,16,1,1,0,0,0,0,35.7,1,3,52.63,0
25.57,8,1,0,0,1,0,0,102.1,0,3,3.74,0
58.02,13,0,1,1,0,0,0,8.8,3,1,32.43,0
9.43,11,1,2,0,0,0,0,29.1,2,1,8.4,0
333.61,9,3,7,1,4,0,1,78.5,3,3,6.98,0
20.81,16,1,0,0,0,1,0,46.8,0,4,14.77,0
13.22,9,1,1,0,0,0,0,148.4,1,1,15.02,0
122.02,12,4,0,1,0,0,0,97.7,1,2,38.5,0
15.19,12,2,3,0,0,0,0,74.5,1,2,79.63,0
43.03,14,3,1,0,0,0,0,60.7,0,0,26.04,0
12.55,12,1,0,0,0,0,0,15.7,3,0,19.91,0
72.52,14,1,0,0,1,0,0,39.9,0,1,11.25,0
4.01,18,3,2,1,0,0,0,2.2,1,1,47.3,0
84.16,18,3,1,0,0,0,0,20.8,0,4,22.75,0
60.3,14,1,2,0,1,0,0,41.9,0,1,16.95,0
17.61,18,2,0,0,1,0,0,33.1,1,0,50.33,0
23.16,13,3,0,0,0,0,0,1.4,0,2,146.11,0
3.6,13,3,1,0,0,0,0,60.4,1,2,29.58,0
30.33,12,2,0,0,0,0,0,14.6,3,5,52.32,0
251.32,13,7,6,0,5,0,0,440.5,1,3,2.1,0
76.09,18,5,2,0,1,0,0,25.3,0,4,22.08,0
14.1,13,3,3,0,0,0,0,4.3,1,1,15.16,0
27.78,19,3,0,0,0,0,0,81.0,3,0,18.43,0
9.9,20,2,2,0,0,0,0,3.9,1,1,7.37,0
9.75,13,3,0,0,1,0,0,144.4,3,3,25.65,0
129.35,18,2,0,0,0,0,0,34.3,1,0,32.7,0
8.78,11,4,1,0,0,0,0,183.7,1,2,174.41,0
15.52,19,1,2,0,0,1,0,34.3,0,1,11.14,0
51.49,14,2,1,0,1,0,0,65.3,2,5,6.55,0
3.83,20,0,1,0,0,0,0,2.5,1,2,46.93,0
5.89,11,1,0,0,0,0,0,15.6,1,3,59.02,0
37.35,17,0,0,0,1,0,0,120.6,0,1,12.18,0
31.84,12,1,0,0,0,1,0,18.7,0,4,15.54,0
12.71,5,5,4,0,0,0,1,140.0,3,3,50.2,0
10.93,9,5,1,0,0,0,0,17.9,0,1,4.0,0
17.92,20,4,0,0,0,0,0,220.9,2,1,42.59,0
38.69,9,2,2,0,0,0,0,35.2,0,2,25.64,0
181.99,13,3,2,0,3,0,0,10.0,0,2,9.9,0
26.73,16,4,2,0,0,0,0,136.0,5,3,49.21,0
37.62,14,1,1,0,0,0,0,244.6,2,1,7.69,0
10.68,14,3,1,1,2,0,0,67.9,3,1,10.2,0
41.11,9,0,1,0,0,0,0,57.7,1,1,31.59,0
12.38,13,4,1,0,0,0,0,86.6,0,1,9.01,0
55.01,9,2,0,0,1,0,0,7.6,4,4,4.33,0
23.96,18,2,6,0,0,1,1,1068.7,2,2,14.15,0
41.97,17,3,2,0,1,0,0,188.8,1,0,80.99,0
46.2,14,1,1,0,0,1,0,22.8,1,0,10.72,0
13.38,15,1,1,2,0,0,0,93.7,0,3,42.92,0
37.61,20,1,2,0,0,1,0,13.0,0,3,199.31,0
14.19,11,0,3,0,3,0,0,79.9,2,0,12.61,0
42.37,11,3,1,0,0,0,0,44.1,0,1,11.47,0
224.5,0,3,5,0,2,0,0,110.8,3,7,60.35,0
20.86,19,2,2,0,0,0,0,59.4,1,2,10.36,0
21.03,8,2,0,0,0,0,0,61.9,3,1,16.64,0
31.79,11,0,1,0,0,0,0,9.5,3,2,80.34,0
45.67,9,3,0,0,0,0,0,11.4,0,2,15.33,0
51.19,13,2,1,0,0,0,0,103.2,1,0,32.61,0
6.52,18,2,0,0,0,0,0,50.3,0,1,16.13,0
8.87,19,3,0,0,0,0,0,33.4,1,4,17.97,0
23.56,15,3,2,0,1,0,0,9.3,0,1,36.01,0
13.66,12,0,0,0,0,0,0,26.5,2,1,22.83,0
58.32,12,1,2,0,0,0,0,31.8,1,4,7.24,0
8.15,14,3,0,0,0,0,0,134.3,2,2,33.88,0
8.0,15,1,0,0,0,0,0,38.3,0,2,10.71,0
132.26,22,5,5,0,6,0,0,405.7,4,1,17.94,0
35.58,13,6,0,0,1,0,0,54.4,1,1,30.39,0
21.14,12,1,1,0,0,0,0,5.9,0,2,61.14,0
6.23,13,4,3,0,0,0,0,9.6,3,3,32.17,0
55.68,12,2,0,0,1,0,0,11.6,2,1,18.39,0
4.53,14,1,0,0,0,0,0,49.0,1,3,56.0,0
13.2,10,2,4,0,0,0,0,25.6,1,1,15.4,0
16.72,11,3,2,1,0,0,0,5.0,3,4,9.4,0
57.97,20,5,3,0,2,0,0,347.2,3,1,14.51,0
25.02,9,4,2,0,0,0,0,17.8,2,1,35.95,0
43.63,14,3,0,0,0,0,0,23.2,2,3,46.21,0
54.87,15,1,1,0,1,0,0,53.0,1,2,58.57,0
