amount,hour_of_day,is_night,recent_transaction_count,velocity_1h,previous_chargebacks,failed_transaction_count,is_new_device,is_new_ip,distance_from_home,device_account_count,ip_account_count,amount_deviation,is_fraud
13.43,12,0,1,4,0,0,0,0,70.3,1,1,0.519,0
33.41,19,0,6,1,0,0,0,0,16.7,1,1,0.068,0
22.98,9,0,5,5,0,0,0,0,30.9,1,1,0.978,0
13.73,10,0,2,2,0,0,0,0,0.8,1,1,0.082,0
20.31,9,0,0,0,0,0,0,0,15.0,1,2,0.349,0
15.27,20,0,1,2,0,0,1,0,32.9,1,1,0.483,0
175.75,12,0,4,4,0,0,0,0,126.0,1,1,27.764,0
11.11,11,0,8,5,2,3,0,0,115.7,1,1,2.418,0
23.02,12,0,3,3,0,0,0,0,35.2,1,1,0.384,0
71.78,10,0,8,3,1,1,0,0,75.9,1,1,0.590,0
57.52,16,0,3,5,0,1,1,0,91.3,3,2,0.037,0
15.17,10,0,2,1,0,0,0,0,36.2,1,1,0.145,0
221.41,15,0,4,3,0,0,0,0,51.2,2,1,36.783,0
11.56,18,0,1,1,0,0,0,0,65.4,1,1,0.095,0
10.69,17,0,1,3,0,0,0,1,2.6,1,1,0.061,0
54.51,14,0,1,1,0,0,0,0,46.3,1,5,0.515,0
342.92,5,1,6,6,0,2,0,0,131.5,4,4,27.201,0
9.79,8,0,2,2,0,0,0,0,126.5,1,3,0.449,0
7.78,14,0,2,2,0,1,0,0,54.6,1,1,0.772,0
163.94,9,0,1,3,0,0,0,0,64.3,1,1,8.093,0
24.20,12,0,0,1,0,1,0,0,31.9,3,1,0.165,0
4.02,12,0,1,1,0,0,0,0,14.4,4,1,0.851,0
7.28,10,0,5,3,0,0,0,0,6.3,1,2,0.291,0
40.89,14,0,1,1,0,0,0,0,136.8,1,3,0.105,0
12.31,17,0,3,1,0,0,0,0,76.2,1,1,0.359,0
49.41,21,0,2,2,0,0,0,0,14.8,1,1,5.018,0
3.73,12,0,0,2,0,0,0,0,3.8,3,2,0.810,0
29.90,19,0,3,3,0,0,0,0,1.3,2,1,1.392,0
11.37,21,0,0,0,0,0,0,0,61.5,2,1,0.247,0
22.11,16,0,5,5,0,0,0,0,41.4,2,3,0.683,0
132.35,15,0,1,1,0,0,0,0,135.6,2,1,6.482,0
30.11,12,0,0,1,0,0,0,0,36.2,2,4,0.011,0
12.46,18,0,2,2,0,0,0,0,114.1,1,3,0.818,0
49.39,20,0,1,2,0,0,0,0,4.2,1,1,1.247,0
112.81,8,0,1,1,1,2,0,0,33.9,1,3,1.735,0
12.51,19,0,2,2,0,0,0,0,2.5,1,3,0.007,0
10.54,9,0,0,1,0,0,0,0,6.3,2,5,0.247,0
213.65,16,0,6,7,0,2,0,1,106.1,5,2,2.825,0
33.35,15,0,4,1,0,0,0,0,40.2,3,4,0.096,0
108.00,1,1,3,1,0,2,0,0,41.4,3,1,1.993,0
88.01,10,0,2,2,0,0,0,0,23.2,1,1,3.111,0
15.00,13,0,2,1,0,0,0,0,22.3,1,1,0.551,0
51.41,8,0,2,1,0,0,1,0,5.8,2,1,1.466,0
12.86,19,0,1,1,0,0,0,0,51.7,2,2,0.414,0
12.17,18,0,1,1,0,1,0,0,37.7,3,3,0.813,0
58.47,12,0,2,1,0,1,0,0,65.0,1,2,0.611,0
12.55,12,0,1,3,0,1,0,0,21.1,1,1,0.206,0
14.63,12,0,1,1,0,0,0,0,4.6,2,2,0.943,0
56.43,8,0,3,1,0,0,1,0,16.9,1,2,8.266,0
53.43,14,0,2,1,0,0,1,0,5.1,3,4,4.187,0
9.32,12,0,3,3,0,0,0,0,19.1,1,2,0.102,0
6.85,9,0,1,1,0,0,0,0,10.9,1,1,0.350,0
28.60,19,0,2,1,0,1,0,0,408.6,1,1,0.092,0
31.75,20,0,0,2,0,0,0,0,8.4,1,1,3.045,0
32.07,12,0,4,4,0,1,0,0,86.8,2,1,1.743,0
35.60,9,0,0,2,0,0,0,0,205.6,1,2,0.446,0
53.16,9,0,4,4,0,1,0,0,39.3,1,3,0.655,0
27.22,19,0,2,2,0,0,0,0,73.9,3,1,0.242,0
44.26,14,0,1,1,0,0,0,0,9.3,1,1,0.652,0
15.18,20,0,1,1,0,0,0,0,6.9,3,2,0.156,0
22.64,11,0,4,1,0,0,0,0,39.4,4,2,3.922,0
42.42,11,0,1,1,0,0,0,0,116.3,1,1,0.571,0
65.89,9,0,1,4,1,1,0,0,66.8,2,4,5.485,0
71.55,13,0,1,1,0,0,0,0,36.3,1,1,6.008,0
48.10,15,0,4,1,0,1,0,0,157.3,1,1,0.356,0
182.12,20,0,0,1,0,0,1,0,91.3,1,1,19.982,0
928.07,8,0,4,4,0,3,0,1,47.1,2,2,25.569,0
7.36,18,0,1,1,0,0,0,0,48.0,2,3,0.781,0
12.22,10,0,1,1,0,0,0,0,75.1,1,2,0.880,0
7.34,14,0,2,1,0,0,0,0,18.3,4,3,0.690,0
33.26,14,0,2,1,0,2,0,0,61.4,1,1,0.633,0
80.02,18,0,2,2,0,0,0,0,13.2,2,1,3.601,0
13.98,21,0,5,1,0,0,0,0,3.1,1,1,0.534,0
28.89,16,0,1,2,0,0,0,0,9.1,1,2,0.535,0
124.43,17,0,1,1,0,1,0,0,18.3,1,2,37.523,0
59.17,17,0,2,2,0,0,0,1,118.6,1,2,0.246,0
54.51,16,0,0,1,0,0,0,0,4.2,1,1,1.528,0
62.03,13,0,1,1,0,0,0,0,14.8,2,1,4.380,0
50.13,20,0,2,2,0,0,0,0,70.1,1,1,4.620,0
31.69,11,0,4,1,0,0,0,1,3.4,1,1,0.425,0
4.97,16,0,3,3,0,0,0,0,16.6,2,3,0.930,0
41.42,15,0,1,1,1,0,0,0,4.6,1,2,0.120,0
22.96,13,0,3,3,0,0,0,0,60.6,1,1,0.377,0
81.17,0,1,8,5,1,0,0,1,1167.1,3,1,3.421,0
41.91,13,0,1,1,0,0,0,0,49.1,1,1,0.561,0
77.76,20,0,9,5,2,5,1,1,109.2,5,5,7.747,1
9.52,13,0,2,2,0,0,0,0,7.1,1,3,0.184,0
37.63,13,0,4,1,0,0,0,0,9.1,1,1,2.601,0
9.47,8,0,3,3,0,1,0,0,302.6,2,1,0.163,0
7.88,18,0,2,1,0,0,0,0,2.5,1,1,0.027,0
34.26,16,0,2,2,1,1,0,0,11.6,1,2,0.487,0
16.17,10,0,4,1,0,0,0,0,40.5,2,1,0.584,0
13.83,8,0,1,1,0,1,0,0,86.0,2,2,0.077,0
38.56,10,0,2,2,0,0,0,0,78.5,1,5,0.620,0
23.54,18,0,1,1,0,0,0,0,57.0,1,1,0.705,0
40.69,14,0,3,3,0,0,0,0,10.4,1,2,0.543,0
52.40,18,0,1,1,1,1,0,0,88.6,2,1,3.967,0
14.85,15,0,0,0,0,0,0,0,17.5,1,1,0.739,0
26.66,20,0,4,1,0,0,0,0,64.8,1,1,0.040,0
52.05,19,0,0,1,0,0,0,0,94.0,2,1,2.653,0
38.47,18,0,2,2,0,0,0,0,16.4,2,2,4.641,0
55.56,15,0,1,2,0,0,0,0,26.1,1,3,0.642,0
14.97,9,0,3,1,0,0,0,0,4.0,1,2,0.483,0
5.00,16,0,3,3,0,0,0,0,4.4,2,1,0.735,0
14.69,8,0,1,1,0,0,0,0,98.2,1,1,0.214,0
20.59,17,0,1,2,0,0,0,0,37.0,3,3,0.438,0
12.01,9,0,2,2,0,2,0,0,22.4,2,2,0.609,0
18.62,14,0,2,3,0,0,0,1,23.9,1,1,0.495,0
12.73,9,0,2,1,0,0,0,0,91.8,1,1,0.631,0
11.60,14,0,2,1,0,0,0,0,7.5,1,2,0.702,0
19.95,12,0,3,3,0,0,0,1,31.0,3,5,0.039,0
31.83,10,0,2,2,0,0,0,0,11.1,2,2,0.109,0
11.27,17,0,2,2,0,0,0,0,14.6,3,1,0.525,0
9.15,16,0,2,3,0,1,0,0,202.2,1,1,0.552,0
13.84,14,0,2,2,0,0,0,0,181.3,3,3,0.111,0
272.17,22,0,4,5,1,2,0,1,68.2,2,1,8.372,0
7.87,13,0,5,5,0,1,0,0,10.8,3,1,0.589,0
8.67,14,0,3,4,0,0,0,0,47.5,1,1,0.513,0
15.26,21,0,1,1,0,0,0,0,31.5,1,1,0.690,0
51.65,14,0,1,3,0,1,0,1,115.5,2,1,2.806,0
53.36,12,0,2,1,0,0,0,0,61.6,1,1,1.721,0
16.63,18,0,0,1,0,1,0,0,137.4,2,1,0.173,0
44.35,20,0,1,1,0,0,0,0,56.2,3,1,0.929,0
49.39,1,1,5,4,0,1,0,0,737.7,3,3,1.373,0
21.34,18,0,0,1,0,1,0,0,9.2,3,2,0.195,0
80.04,13,0,2,1,0,0,0,0,45.1,3,1,1.276,0
18.69,18,0,0,2,0,0,0,0,184.1,1,1,13.377,0
17.30,12,0,3,2,0,0,0,0,19.4,1,3,0.481,0
68.68,18,0,1,1,1,0,0,0,209.1,2,2,0.350,0
26.92,17,0,0,0,0,1,0,0,73.9,3,2,1.101,0
51.36,15,0,4,4,0,0,0,0,41.2,1,1,0.352,0
25.91,13,0,2,2,0,0,0,0,52.1,4,1,0.175,0
256.04,2,1,4,7,0,3,0,0,545.4,3,4,14.008,1
40.58,8,0,6,3,0,1,0,0,10.2,2,1,0.742,0
33.57,12,0,4,2,0,0,0,0,49.6,1,1,2.152,0
25.99,18,0,6,6,0,1,0,0,27.3,3,2,0.250,0
22.02,13,0,3,3,0,0,0,0,2.3,1,1,0.410,0
113.90,0,1,7,3,0,5,0,1,178.9,1,2,4.505,0
45.23,17,0,3,3,0,0,0,0,129.5,1,1,0.982,0
34.34,14,0,4,3,0,0,0,1,52.3,1,4,0.397,0
20.75,17,0,1,1,0,0,0,1,64.2,2,2,0.725,0
10.09,15,0,1,1,0,1,0,0,28.2,1,2,0.206,0
18.53,12,0,5,1,0,0,0,0,51.6,1,1,0.053,0
16.57,10,0,4,1,0,0,0,0,5.7,1,4,0.672,0
25.20,11,0,0,1,0,0,0,0,17.5,1,1,0.137,0
9.31,21,0,2,1,0,0,0,0,58.4,1,1,0.116,0
15.59,19,0,2,2,0,0,0,0,61.1,1,1,0.120,0
5.29,9,0,0,0,0,0,0,1,134.3,1,1,0.257,0
47.57,3,1,3,6,0,3,1,0,511.2,1,3,0.677,0
24.19,15,0,1,1,0,1,0,0,69.8,1,2,1.407,0
6.85,15,0,1,1,0,0,0,0,49.4,1,2,0.561,0
82.43,17,0,2,2,0,0,0,0,151.8,1,2,16.920,0
151.88,6,0,3,4,1,1,0,1,94.2,2,3,3.049,0
22.86,9,0,0,2,0,0,0,0,7.2,1,3,0.857,0
9.57,11,0,1,2,0,0,0,0,231.5,1,2,0.856,0
14.55,18,0,1,2,0,0,0,0,48.5,1,2,0.639,0
56.98,20,0,1,2,0,2,0,0,29.2,1,1,0.509,0
22.68,10,0,2,2,2,2,1,0,467.7,1,5,1.096,0
3.85,18,0,1,1,0,0,0,0,107.1,1,1,0.883,0
19.05,15,0,2,2,0,0,0,0,79.8,3,1,2.445,0
209.83,12,0,4,1,0,1,0,0,10.4,2,1,37.220,0
18.86,15,0,4,2,0,1,0,0,11.1,1,2,1.314,0
451.13,8,0,1,4,0,0,0,0,18.0,1,2,51.154,0
36.73,13,0,3,3,0,0,0,0,21.1,2,1,0.508,0
229.51,10,0,3,3,0,0,0,0,6.8,1,1,22.539,0
197.97,15,0,2,3,1,2,0,0,969.5,2,6,4.493,0
20.53,18,0,1,2,0,2,0,0,112.7,1,1,0.756,0
71.08,11,0,3,3,0,0,0,0,24.0,1,1,0.841,0
15.04,17,0,2,2,0,0,0,0,18.4,1,2,0.764,0
24.42,12,0,2,1,0,0,0,0,15.7,1,1,0.341,0
21.82,18,0,2,2,0,1,0,0,8.5,2,2,0.075,0
19.61,15,0,3,1,0,1,1,0,19.6,1,2,0.134,0
62.09,8,0,2,2,0,0,1,0,8.9,1,2,2.047,0
15.37,17,0,3,2,0,0,0,0,50.8,1,2,0.387,0
27.30,15,0,3,1,0,0,0,0,88.3,1,2,0.597,0
18.22,19,0,0,2,0,1,0,0,17.4,1,1,0.176,0
3.96,16,0,2,1,1,0,0,0,16.0,1,7,0.945,0
58.50,16,0,2,2,0,1,0,0,15.2,1,1,5.709,0
19.39,17,0,0,1,0,0,0,0,0.6,1,1,5.378,0
31.83,17,0,2,2,0,0,0,0,35.1,1,4,0.307,0
10.96,1,1,6,2,0,0,0,0,75.1,4,1,0.614,0
154.98,20,0,4,4,1,0,0,0,20.8,1,2,0.243,0
32.74,15,0,1,2,0,0,0,0,43.8,1,1,0.226,0
116.08,13,0,2,2,0,0,0,0,8.0,1,2,1.248,0
130.13,3,1,5,3,0,3,0,0,78.4,4,2,5.118,0
84.49,15,0,4,2,0,0,0,0,3.1,1,2,0.713,0
43.83,16,0,3,1,0,2,0,0,19.2,1,2,0.114,0
25.27,19,0,1,3,0,0,0,0,3.7,3,1,0.513,0
9.71,20,0,2,2,0,0,0,0,31.7,1,1,0.823,0
97.81,11,0,0,0,0,0,0,0,23.4,1,1,21.747,0
97.23,14,0,1,3,0,0,0,0,8.6,1,1,6.322,0
24.94,9,0,2,1,0,0,0,0,1.5,1,2,0.290,0
11.35,10,0,3,3,0,0,0,0,31.9,1,2,0.903,0
3.73,12,0,5,5,1,0,0,0,2.2,3,1,0.888,0
134.02,11,0,4,3,1,2,0,0,311.2,1,6,1.059,0
148.76,0,1,6,8,3,6,0,1,1431.5,4,4,15.240,1
10.54,8,0,2,1,0,0,0,0,29.7,1,1,0.385,0
123.21,8,0,1,1,1,0,0,0,119.7,2,3,4.918,0
15.14,14,0,1,1,0,2,0,0,88.4,1,1,0.700,0
21.06,19,0,3,2,1,0,0,1,39.1,1,1,0.747,0
31.52,18,0,0,0,0,0,0,0,74.7,2,1,1.128,0
5.77,17,0,0,2,0,0,0,1,46.8,1,1,0.709,0
37.13,16,0,0,0,0,0,0,0,98.5,1,3,5.927,0
10.79,20,0,0,1,1,1,0,0,42.5,1,1,0.534,0
7.84,14,0,1,1,0,1,0,0,4.5,1,1,0.588,0
121.37,3,1,7,3,2,3,1,1,316.6,1,7,2.794,1
65.84,17,0,0,0,0,1,0,0,57.1,2,1,3.995,0
14.31,14,0,3,2,0,0,0,0,17.0,1,1,0.634,0
36.40,21,0,5,1,0,1,0,0,92.3,1,1,1.502,0
36.50,21,0,6,3,0,4,0,0,410.8,5,5,0.201,0
12.89,11,0,0,1,0,1,0,0,12.0,1,3,0.436,0
58.40,8,0,2,3,0,1,0,0,50.2,1,2,0.264,0
72.59,12,0,3,1,1,0,0,0,10.4,1,2,9.124,0
13.05,12,0,4,2,0,1,0,0,100.6,2,3,0.918,0
26.21,19,0,2,2,0,1,0,0,57.3,1,4,0.556,0
91.93,13,0,10,5,0,1,0,0,222.3,2,3,1.853,0
28.38,9,0,3,1,0,0,0,0,78.9,1,1,0.477,0
10.76,21,0,2,3,0,0,0,0,2.4,1,1,0.515,0
49.46,19,0,1,5,0,0,0,0,122.4,1,1,3.679,0
116.73,4,1,5,5,0,4,1,0,206.1,3,2,0.880,0
17.92,11,0,2,3,0,1,0,0,13.1,1,2,0.098,0
65.44,19,0,3,2,0,1,0,1,15.5,2,1,0.388,0
1.81,12,0,4,4,0,0,0,0,13.8,1,3,0.870,0
57.98,9,0,1,1,0,0,0,0,66.7,1,2,0.535,0
36.42,17,0,1,1,0,1,0,0,165.2,4,1,0.105,0
44.56,11,0,0,2,0,1,0,0,67.8,1,1,3.007,0
12.01,10,0,1,1,0,0,0,0,66.6,2,1,0.750,0
123.53,10,0,3,3,0,0,0,0,82.6,1,4,8.554,0
79.31,21,0,1,2,0,0,0,0,59.7,1,2,0.826,0
51.20,13,0,0,1,0,0,0,0,19.2,2,1,4.733,0
16.38,9,0,1,1,0,0,0,0,155.6,1,1,0.765,0
74.75,15,0,5,2,0,0,0,0,70.1,1,1,2.410,0
78.76,16,0,2,2,0,0,0,0,22.8,1,1,3.493,0
43.73,9,0,0,0,0,0,0,0,104.1,4,2,5.865,0
86.88,4,1,6,10,3,4,1,1,225.2,6,8,0.591,1
5.32,13,0,1,1,0,0,0,0,22.2,1,2,0.677,0
155.60,18,0,1,1,1,0,0,1,224.7,1,3,16.885,0
41.82,11,0,3,1,2,0,0,0,2.7,4,2,1.908,0
11.42,12,0,4,1,0,0,0,0,70.4,1,2,0.113,0
9.09,12,0,5,5,0,0,0,0,208.0,1,2,0.359,0
17.51,18,0,2,2,0,0,0,0,175.3,3,2,0.321,0
30.16,21,0,5,1,0,1,0,0,23.7,1,1,2.289,0
31.86,20,0,2,1,0,0,0,0,135.5,1,3,2.078,0
78.31,5,1,9,3,0,0,1,0,21.2,2,2,1.257,0
22.61,19,0,2,2,0,0,0,0,99.4,3,3,0.098,0
9.16,15,0,0,1,0,0,0,0,42.1,4,3,0.859,0
37.77,10,0,4,4,0,0,0,0,83.2,1,1,0.851,0
72.46,18,0,3,3,0,0,0,0,17.8,1,3,1.526,0
26.38,8,0,3,1,0,1,0,0,38.0,5,1,0.076,0
57.35,17,0,4,4,1,0,0,0,69.3,2,1,0.240,0
30.23,13,0,1,3,0,0,0,0,10.8,1,2,0.478,0
29.27,18,0,0,2,0,0,0,0,50.3,1,2,0.068,0
14.08,9,0,2,2,0,1,0,0,5.5,2,2,1.996,0
17.40,12,0,2,1,0,2,0,0,9.0,1,1,0.190,0
42.21,8,0,8,6,2,5,1,1,86.1,3,4,0.620,1
27.99,18,0,1,1,0,0,0,0,62.5,2,1,0.245,0
25.51,8,0,2,2,0,0,0,0,22.0,1,2,0.568,0
17.75,9,0,2,2,0,0,0,0,38.5,1,1,0.214,0
19.35,16,0,3,1,1,0,0,0,91.6,1,1,0.699,0
21.09,17,0,0,0,0,0,0,0,35.9,2,1,0.179,0
107.32,20,0,5,1,1,2,1,0,84.9,5,3,1.640,0
13.11,13,0,1,1,0,0,0,0,61.4,2,1,1.606,0
17.36,9,0,1,1,0,0,0,0,40.8,2,5,0.018,0
63.47,15,0,3,1,0,1,0,0,25.6,1,1,0.945,0
17.20,9,0,1,1,0,0,0,0,10.3,1,2,0.024,0
21.21,16,0,1,1,0,0,0,0,9.7,3,2,0.779,0
8.42,19,0,1,1,0,1,0,0,55.4,1,1,0.426,0
13.83,12,0,3,3,0,0,0,0,33.7,2,2,0.483,0
35.19,5,1,12,10,0,7,0,1,50.0,8,3,1.595,1
29.68,20,0,4,1,0,0,0,0,20.8,1,2,1.346,0
8.58,13,0,1,1,0,0,0,0,4.1,4,1,0.892,0
11.14,18,0,3,1,0,0,0,0,19.3,1,1,0.869,0
17.12,8,0,5,5,0,0,0,0,53.6,4,1,0.477,0
25.09,20,0,3,2,0,0,1,0,53.5,1,1,2.642,0
107.04,20,0,6,6,1,0,0,0,27.4,1,1,7.363,0
18.69,12,0,2,1,0,1,0,0,3.6,1,3,0.225,0
14.39,13,0,1,1,0,0,0,0,40.0,1,5,0.692,0
178.72,18,0,2,1,0,0,1,0,17.9,1,1,9.884,0
13.19,9,0,2,1,0,0,0,0,84.5,1,1,0.826,0
44.39,12,0,2,2,0,0,0,0,5.1,1,1,0.577,0
18.28,20,0,1,1,0,1,0,0,29.3,1,1,0.022,0
28.16,17,0,1,2,0,1,0,0,9.6,1,1,2.081,0
57.66,9,0,3,1,0,0,0,0,156.8,2,1,0.883,0
15.49,15,0,0,1,1,0,0,1,0.6,1,1,0.415,0
25.06,19,0,4,4,1,0,1,1,143.7,3,1,0.660,1
13.90,9,0,2,2,0,0,0,0,22.5,1,2,0.846,0
36.01,18,0,0,2,0,0,0,0,57.7,4,1,0.399,0
18.48,13,0,1,1,0,1,1,0,52.5,1,1,0.607,0
3.19,18,0,3,2,0,0,0,0,52.0,2,1,0.777,0
29.30,13,0,1,1,0,2,0,0,22.0,2,1,2.024,0
27.78,15,0,1,2,0,0,0,0,11.2,1,2,0.513,0
4.54,16,0,2,1,0,0,0,0,29.7,1,3,0.802,0
13.26,19,0,2,2,0,0,0,0,150.7,1,2,0.760,0
13.38,9,0,0,0,0,0,0,0,83.0,4,1,1.389,0
8.02,17,0,3,4,0,0,1,0,82.6,1,1,0.687,0
13.00,17,0,1,3,0,0,0,0,38.3,1,1,0.121,0
21.06,18,0,8,4,2,2,1,0,124.0,3,3,0.662,0
7.86,13,0,3,3,0,0,0,0,5.1,1,1,0.490,0
61.54,23,1,2,5,1,4,0,1,119.8,1,1,0.758,0
9.70,11,0,2,2,0,1,0,0,168.6,1,1,0.100,0
20.54,10,0,0,1,0,0,0,0,60.6,1,1,0.672,0
26.81,14,0,3,3,0,1,0,0,27.2,3,3,0.481,0
17.17,13,0,2,2,0,0,1,0,231.4,3,2,0.550,0
27.95,12,0,3,3,0,0,0,0,36.1,1,1,0.166,0
20.19,19,0,3,3,0,0,0,0,11.2,1,3,0.793,0
62.17,19,0,3,1,0,0,0,0,33.0,1,2,5.350,0
24.71,14,0,3,2,0,0,0,0,3.2,1,1,0.021,0
1185.87,14,0,10,4,1,4,1,1,108.7,6,2,7.531,1
83.13,18,0,1,1,0,0,0,0,10.1,2,1,3.583,0
13.85,18,0,1,1,0,1,0,0,70.6,1,2,0.824,0
290.81,23,1,4,4,0,4,0,1,205.7,2,2,21.031,0
52.75,17,0,0,1,0,0,0,0,6.7,1,1,1.408,0
83.02,15,0,4,1,0,0,0,1,111.1,1,1,0.458,0
68.29,8,0,1,3,0,0,0,1,47.0,1,3,2.830,0
31.68,20,0,1,1,0,0,0,0,5.1,3,1,1.158,0
13.71,21,0,3,3,0,2,0,0,53.0,1,2,0.128,0
11.98,15,0,3,2,0,0,0,0,55.5,2,1,0.911,0
30.67,11,0,1,2,0,2,0,0,25.4,1,3,0.240,0
135.91,10,0,1,1,0,1,0,0,44.0,1,2,1.230,0
21.52,15,0,2,2,0,0,0,0,21.4,1,3,1.511,0
15.06,12,0,3,2,1,0,0,0,170.5,1,3,0.190,0
11.10,21,0,0,1,0,1,0,0,7.0,2,1,0.233,0
44.75,13,0,3,2,0,0,0,0,15.4,1,2,0.518,0
36.06,15,0,2,1,0,0,0,0,17.2,1,4,4.464,0
49.70,18,0,3,1,0,0,0,0,46.6,1,1,0.106,0
34.13,16,0,2,2,0,1,0,0,31.5,1,1,3.760,0
139.12,11,0,2,1,0,1,0,0,76.8,1,1,2.650,0
34.70,19,0,4,4,0,0,0,0,3.2,1,1,0.292,0
49.30,12,0,2,2,0,0,0,0,7.4,1,3,1.305,0
25.99,17,0,0,1,0,0,0,0,176.3,1,2,0.404,0
53.03,14,0,2,2,0,0,0,0,18.5,1,2,2.531,0
13.53,15,0,4,2,0,0,0,0,9.1,1,1,0.354,0
27.98,16,0,2,2,0,0,0,0,44.5,3,2,0.031,0
144.65,19,0,1,1,0,0,0,0,119.9,2,3,4.389,0
23.72,12,0,4,4,0,0,0,0,110.6,5,1,0.572,0
58.57,20,0,0,1,0,1,0,0,78.2,2,3,1.406,0
17.02,13,0,3,1,0,0,0,0,46.5,2,1,0.245,0
120.75,15,0,3,3,0,0,0,0,66.9,3,1,55.958,0
11.74,19,0,1,1,0,0,0,0,103.4,1,1,0.781,0
21.69,15,0,3,1,0,0,1,0,112.2,1,4,0.259,0
210.87,10,0,2,3,1,1,0,0,10.0,2,4,3.032,0
25.40,15,0,4,4,0,1,0,0,195.9,1,1,0.195,0
46.22,11,0,2,2,1,0,0,0,5.3,1,1,0.377,0
12.02,9,0,1,1,0,0,0,1,23.5,1,2,0.118,0
74.24,1,1,5,10,1,8,1,0,50.0,5,3,0.751,1
4.98,10,0,6,3,0,0,0,0,237.1,1,3,0.062,0
74.73,8,0,3,2,0,1,0,0,20.0,2,3,15.831,0
10.05,10,0,9,3,0,2,1,0,191.6,3,5,1.590,0
74.25,11,0,5,5,0,1,0,0,86.2,2,1,2.879,0
23.69,11,0,1,1,0,1,0,0,10.2,1,1,0.725,0
13.03,16,0,3,2,0,0,0,1,64.6,3,1,0.003,0
137.96,13,0,1,1,0,0,0,0,64.2,1,4,3.977,0
5.23,13,0,1,1,0,0,0,0,13.4,1,2,0.687,0
37.96,19,0,2,2,0,1,0,0,44.9,2,3,5.902,0
25.29,20,0,2,3,0,2,0,0,58.2,1,2,0.461,0
39.35,8,0,3,3,0,1,0,0,89.9,1,1,0.781,0
10.93,14,0,3,1,0,0,0,0,8.0,3,1,0.143,0
38.81,19,0,4,2,0,0,0,0,4.2,1,1,1.179,0
9.38,18,0,1,1,0,0,0,1,22.3,1,3,0.907,0
16.77,10,0,2,1,0,0,0,0,7.4,1,3,0.836,0
36.80,11,0,2,2,0,0,0,0,20.2,2,3,0.449,0
41.00,10,0,3,3,0,0,0,0,22.9,2,5,0.611,0
50.07,12,0,3,3,0,0,0,0,40.8,2,1,4.863,0
594.93,1,1,5,3,0,1,0,0,593.6,2,5,5.078,0
33.34,21,0,2,1,0,0,0,0,5.9,1,1,4.145,0
388.80,8,0,5,5,1,3,0,0,37.1,3,1,34.217,0
30.92,18,0,3,1,0,0,1,0,6.7,1,1,0.525,0
93.68,11,0,3,3,0,0,0,0,48.1,1,3,0.518,0
40.61,6,0,9,3,1,2,1,1,67.2,1,4,0.656,0
1.94,12,0,4,4,0,1,0,0,21.1,1,2,0.926,0
39.72,10,0,1,1,0,0,0,0,14.3,1,2,0.337,0
30.85,19,0,1,1,0,0,0,0,121.2,1,3,0.112,0
35.26,10,0,2,2,0,1,0,0,80.7,1,3,1.207,0
70.46,10,0,1,1,0,0,0,1,14.3,1,1,2.250,0
16.69,19,0,3,3,0,1,0,0,24.2,2,1,0.177,0
8.98,14,0,0,0,0,1,0,0,13.2,1,2,0.822,0
25.54,18,0,2,1,0,1,0,0,105.8,2,2,0.320,0
115.78,22,0,13,7,3,3,0,1,108.4,7,7,2.930,1
28.69,8,0,3,1,0,0,0,1,198.4,1,4,0.105,0
18.34,21,0,6,1,1,0,0,0,11.2,2,1,0.330,0
10.71,17,0,3,3,0,0,0,0,27.2,1,1,0.344,0
19.76,19,0,3,1,0,0,1,0,49.6,1,1,0.648,0
16.93,9,0,1,3,0,0,0,0,19.2,1,1,0.120,0
167.27,15,0,1,1,0,0,0,0,30.7,1,2,7.252,0
13.15,14,0,3,2,0,0,0,0,26.8,1,2,0.350,0
37.11,19,0,2,1,0,0,0,0,20.8,1,1,0.405,0
33.16,11,0,3,3,1,0,0,0,8.8,1,1,0.057,0
43.20,20,0,0,1,0,1,1,0,50.6,2,3,4.281,0
18.26,10,0,3,1,0,0,0,0,7.8,1,1,0.651,0
19.37,18,0,4,1,0,1,0,0,61.4,2,2,0.180,0
9.92,13,0,3,1,0,0,0,0,40.0,1,3,0.498,0
18.60,17,0,1,2,0,1,0,0,102.7,1,2,2.105,0
25.80,15,0,0,2,0,0,1,0,66.8,1,2,0.588,0
43.80,9,0,3,1,0,0,0,0,53.6,1,1,0.549,0
2.25,15,0,0,1,0,0,0,0,17.0,3,5,0.954,0
28.15,11,0,1,1,0,1,0,0,98.2,1,1,0.184,0
21.76,10,0,0,1,0,1,0,0,146.6,1,2,0.384,0
30.36,11,0,2,2,0,1,0,0,88.9,1,2,0.171,0
66.83,14,0,5,5,0,1,0,0,4.9,2,1,1.594,0
28.04,17,0,3,1,0,0,0,0,53.2,1,1,2.884,0
43.83,8,0,0,1,0,0,0,0,105.4,1,2,0.667,0
18.60,20,0,1,1,0,0,0,0,18.9,1,4,0.556,0
112.46,14,0,0,3,0,0,0,0,11.3,1,1,0.613,0
74.48,15,0,3,3,0,2,0,0,29.8,1,3,0.026,0
49.68,14,0,3,2,0,0,0,0,11.5,1,1,0.070,0
9.91,10,0,4,4,0,0,0,0,183.4,1,3,0.806,0
38.55,17,0,2,2,0,0,0,0,10.9,1,1,0.973,0
15.73,16,0,2,3,0,0,0,0,12.6,2,1,0.387,0
